Time,Temperature (C),Gas (ohms),Humidity (%),Pressure (hPa),Altitude (m),PM10 Standard (mirogram/m^3),PM25 Standard (mirogram/m^3),PM100 Standard (mirogram/m^3),
1676507545.5638375,22.7645703125,174870,9.723343451825475,1011.5369609630602,14.27199298563864,2,3,3,
1676507546.7558284,22.7649609375,174870,9.742437549328535,1011.5323312521251,14.310591412151805,2,3,3,
1676507547.9486613,22.767109375,175416,9.75681736620265,1011.5376228751927,14.266474560609076,2,3,3,
1676507549.141327,22.7798046875,175416,9.790614990100943,1011.5497194437946,14.165624821226734,2,3,3,
1676507550.334119,22.8040234375,175965,9.81523117503581,1011.5508936667186,14.155835313905198,2,3,3,
1676507551.526386,22.8321484375,176332,9.806547302749282,1011.5479451013781,14.180417547737617,2,3,3,
1676507552.718445,22.8346875,176517,9.820951326750562,1011.553879228746,14.130944697254543,2,3,3,
1676507553.911148,22.8430859375,176332,9.830762173273422,1011.553632701821,14.132999988819373,2,3,3,
1676507555.1031287,22.836640625,177258,9.84489268006512,1011.5518190463858,14.148120421589809,2,3,3,
1676507556.2957044,22.811640625,176702,9.853673754171542,1011.5599085171962,14.08067872901077,2,3,3,
1676507557.487678,22.801484375,177632,9.886802746753133,1011.5748375436567,13.956216998306157,2,3,3,
1676507558.6803584,22.7815625,178383,9.890963238409052,1011.6123653505056,13.643358169553704,2,3,3,
1676507559.8723269,22.7348828125,178194,9.922964955215777,1011.6216836283768,13.565675749777222,2,3,3,
1676507561.0661623,22.6383984375,178194,9.943858271104816,1011.6193311427949,13.585287341701934,2,3,3,
1676507562.2595584,22.518671875,179140,9.987917907433967,1011.6120698080921,13.645821987271491,1,2,3,
1676507563.4526255,22.3864453125,178761,10.031580083215648,1011.6034947501477,13.717309035389924,1,2,3,
1676507564.6455147,22.2290234375,178761,10.1031278056352,1011.6060507537654,13.696000538708802,1,2,3,
1676507565.8391101,22.0753125,178950,10.165224165129857,1011.6146045313662,13.624691042132746,1,2,3,
1676507567.0312138,21.9534375,176702,10.2857522729182,1011.6351050359864,13.453788344597143,1,2,3,
1676507568.223892,21.851484375,177072,10.435748294794044,1011.6409591804003,13.404985715660706,1,2,3,
1676507569.4173555,21.7696484375,175781,10.596149854400009,1011.6412969668266,13.402169791828634,1,2,3,
1676507570.6094766,21.705390625,174509,10.742907881958763,1011.6372239195374,13.436124406886679,1,2,3,
1676507571.8007886,21.6567578125,174149,10.866300052427338,1011.6360652568706,13.44578352066604,1,2,3,
1676507572.9931822,21.6270703125,174149,10.980822631445879,1011.6380371671225,13.429344828166727,1,3,3,
1676507574.1874876,21.6165234375,175234,11.08164920489179,1011.6311886687253,13.48643696957579,1,3,3,
1676507575.3809867,21.6219921875,175598,11.139701569977817,1011.6296717908949,13.49908238299482,1,3,3,
1676507576.5742977,21.638984375,175781,11.207839642813939,1011.6173136705827,13.602106110430567,1,2,3,
1676507577.7669556,21.665546875,177072,11.2473826596278,1011.6172093005255,13.602976197926994,1,2,3,
1676507578.9595404,21.69640625,176702,11.291927316633048,1011.6136524697131,13.632627983422728,1,2,3,
